timestamp,earth_humidity,air_temperature,air_humidity,luminance,label
2026-01-16 20:51:53.973666,68.3,24.4,72.6,24703.1,0
2026-01-16 21:06:53.973666,63.2,33.0,99.8,84845.4,2
2026-01-16 21:21:53.973666,69.2,22.6,70.7,31131.4,0
2026-01-16 21:36:53.973666,7.7,26.0,60.7,31498.0,1
2026-01-16 21:51:53.973666,77.3,25.6,72.9,35963.8,0
2026-01-16 22:06:53.973666,89.5,7.6,92.3,16172.0,2
2026-01-16 22:21:53.973666,88.0,20.4,75.4,15224.1,1
2026-01-16 22:36:53.973666,76.4,24.3,79.6,31643.1,0
2026-01-16 22:51:53.973666,73.4,25.6,78.2,36042.2,0
2026-01-16 23:06:53.973666,83.7,21.7,73.8,20049.5,1
2026-01-16 23:21:53.973666,77.1,23.2,74.4,27687.2,0
2026-01-16 23:36:53.973666,73.9,19.9,76.4,27675.4,0
2026-01-16 23:51:53.973666,62.1,18.1,78.1,13838.1,1
2026-01-17 00:06:53.973666,43.9,42.4,76.8,54140.0,2
2026-01-17 00:21:53.973666,60.2,26.2,72.3,24910.2,0
2026-01-17 00:36:53.973666,94.2,19.5,82.4,84183.6,2
2026-01-17 00:51:53.973666,97.8,21.9,72.0,75985.8,1
2026-01-17 01:06:53.973666,76.1,18.5,78.4,38388.5,0
2026-01-17 01:21:53.973666,82.4,3.0,92.7,81932.2,2
2026-01-17 01:36:53.973666,42.7,41.0,73.0,58871.5,2
2026-01-17 01:51:53.973666,75.3,18.3,73.9,32360.4,0
2026-01-17 02:06:53.973666,50.4,44.6,49.2,68361.4,2
2026-01-17 02:21:53.973666,63.4,26.4,64.4,20015.5,1
2026-01-17 02:36:53.973666,74.0,26.7,71.1,20801.7,0
2026-01-17 02:51:53.973666,68.2,41.2,79.2,24068.5,1
2026-01-17 03:06:53.973666,77.7,13.6,88.9,46165.3,2
2026-01-17 03:21:53.973666,87.2,25.4,79.6,2526.9,1
2026-01-17 03:36:53.973666,68.3,24.6,71.0,62855.9,1
2026-01-17 03:51:53.973666,93.5,38.9,86.3,36598.4,2
2026-01-17 04:06:53.973666,75.2,11.3,71.8,17563.1,1
2026-01-17 04:21:53.973666,15.4,36.7,61.3,6741.0,2
2026-01-17 04:36:53.973666,60.1,26.6,72.0,23792.7,0
2026-01-17 04:51:53.973666,71.8,23.4,78.1,33283.9,0
2026-01-17 05:06:53.973666,16.4,41.5,33.9,89730.1,2
2026-01-17 05:21:53.973666,71.9,9.1,37.0,14978.0,2
2026-01-17 05:36:53.973666,63.5,25.7,76.6,67240.1,1
2026-01-17 05:51:53.973666,91.7,26.0,91.5,18064.8,2
2026-01-17 06:06:53.973666,67.1,41.1,76.0,24585.1,1
2026-01-17 06:21:53.973666,69.2,20.1,72.1,39471.8,0
2026-01-17 06:36:53.973666,69.0,26.3,98.8,29553.1,1
2026-01-17 06:51:53.973666,64.4,22.2,79.2,20681.2,0
2026-01-17 07:06:53.973666,73.3,19.6,79.7,34012.2,0
2026-01-17 07:21:53.973666,78.3,24.9,72.5,19270.9,0
2026-01-17 07:36:53.973666,85.9,20.2,77.6,30536.1,1
2026-01-17 07:51:53.973666,47.9,38.7,88.7,13968.3,2
2026-01-17 08:06:53.973666,42.1,3.3,70.1,31614.4,1
2026-01-17 08:21:53.973666,66.2,5.0,70.7,26620.8,1
2026-01-17 08:36:53.973666,74.0,25.8,79.6,22430.1,0
2026-01-17 08:51:53.973666,17.0,18.9,71.7,95469.4,1
2026-01-17 09:06:53.973666,89.7,39.6,75.8,45225.5,2
2026-01-17 09:21:53.973666,75.6,11.5,76.7,38241.9,1
2026-01-17 09:36:53.973666,67.4,19.0,73.3,24026.8,0
2026-01-17 09:51:53.973666,62.7,7.2,75.4,37997.6,1
2026-01-17 10:06:53.973666,76.1,23.8,71.2,20176.3,0
2026-01-17 10:21:53.973666,37.5,18.3,71.9,53192.9,1
2026-01-17 10:36:53.973666,72.8,26.2,72.0,28313.4,0
2026-01-17 10:51:53.973666,66.2,19.1,74.0,23046.5,0
2026-01-17 11:06:53.973666,94.0,39.0,27.1,53663.7,2
2026-01-17 11:21:53.973666,79.1,43.4,85.1,98805.8,2
2026-01-17 11:36:53.973666,83.9,33.2,79.7,73139.0,2
2026-01-17 11:51:53.973666,78.6,18.3,99.7,24034.5,1
2026-01-17 12:06:53.973666,95.5,20.9,87.4,13088.1,2
2026-01-17 12:21:53.973666,61.8,5.9,74.2,33260.7,1
2026-01-17 12:36:53.973666,16.9,31.8,71.0,92811.1,2
2026-01-17 12:51:53.973666,61.2,2.3,98.6,62426.4,2
2026-01-17 13:06:53.973666,8.3,20.9,90.0,14716.7,2
2026-01-17 13:21:53.973666,65.6,19.4,75.4,21568.7,0
2026-01-17 13:36:53.973666,29.4,13.1,72.8,9892.4,2
2026-01-17 13:51:53.973666,63.7,22.5,76.8,37393.2,0
2026-01-17 14:06:53.973666,73.2,25.5,72.9,35124.7,0
2026-01-17 14:21:53.973666,66.9,23.3,71.0,19513.6,0
2026-01-17 14:36:53.973666,74.7,19.9,79.1,27297.5,0
2026-01-17 14:51:53.973666,73.9,18.9,75.3,34637.5,0
2026-01-17 15:06:53.973666,67.6,31.2,74.9,4464.5,1
2026-01-17 15:21:53.973666,69.9,21.1,76.7,32387.0,0
2026-01-17 15:36:53.973666,78.3,19.8,77.3,27259.4,0
2026-01-17 15:51:53.973666,26.2,11.1,82.9,92602.9,2
2026-01-17 16:06:53.973666,93.2,14.0,78.2,4295.6,2
2026-01-17 16:21:53.973666,68.2,7.2,72.6,32158.5,1
2026-01-17 16:36:53.973666,83.8,19.0,76.0,20815.6,1
2026-01-17 16:51:53.973666,67.1,26.7,73.3,27934.5,0
2026-01-17 17:06:53.973666,76.4,22.0,77.2,25948.8,0
2026-01-17 17:21:53.973666,61.3,24.0,71.9,37767.2,0
2026-01-17 17:36:53.973666,63.4,22.8,73.0,39252.2,0
2026-01-17 17:51:53.973666,67.9,19.4,76.8,19116.4,0
2026-01-17 18:06:53.973666,60.8,19.1,76.5,25007.5,0
2026-01-17 18:21:53.973666,63.8,24.0,20.7,28243.1,1
2026-01-17 18:36:53.973666,77.3,25.4,77.0,24326.9,0
2026-01-17 18:51:53.973666,66.4,23.6,70.8,29426.4,0
2026-01-17 19:06:53.973666,72.3,18.3,78.4,24789.2,0
2026-01-17 19:21:53.973666,72.6,2.7,75.4,15099.4,1
2026-01-17 19:36:53.973666,83.5,5.3,64.4,23874.2,2
2026-01-17 19:51:53.973666,90.2,35.0,26.8,46267.5,2
2026-01-17 20:06:53.973666,64.2,23.8,75.2,39083.6,0
2026-01-17 20:21:53.973666,96.3,20.4,22.7,34355.9,1
2026-01-17 20:36:53.973666,60.0,24.8,79.2,22327.7,0
2026-01-17 20:51:53.973666,76.3,21.6,95.0,19960.0,1
2026-01-17 21:06:53.973666,87.6,44.3,72.4,19775.4,1
2026-01-17 21:21:53.973666,56.6,31.3,97.3,20182.1,2
2026-01-17 21:36:53.973666,77.4,21.9,77.0,26790.5,0
2026-01-17 21:51:53.973666,63.5,23.3,98.0,25983.9,1
2026-01-17 22:06:53.973666,4.9,10.7,28.2,6453.2,2
2026-01-17 22:21:53.973666,79.0,20.6,72.0,30489.8,0
2026-01-17 22:36:53.973666,70.0,9.0,37.1,15093.2,2
2026-01-17 22:51:53.973666,98.3,22.5,70.5,39813.7,1
2026-01-17 23:06:53.973666,68.8,24.4,96.5,2525.7,1
2026-01-17 23:21:53.973666,64.1,18.4,78.9,23467.7,0
2026-01-17 23:36:53.973666,62.5,21.1,71.1,32172.4,0
2026-01-17 23:51:53.973666,66.4,25.5,73.7,39343.2,0
2026-01-18 00:06:53.973666,62.8,26.5,86.0,13165.1,1
2026-01-18 00:21:53.973666,47.9,19.1,42.4,35322.3,1
2026-01-18 00:36:53.973666,70.7,21.5,45.4,27175.7,1
2026-01-18 00:51:53.973666,92.2,24.5,99.9,23864.3,1
2026-01-18 01:06:53.973666,64.5,21.8,75.8,29900.4,0
2026-01-18 01:21:53.973666,72.1,19.0,71.3,29434.0,0
2026-01-18 01:36:53.973666,68.6,29.1,78.5,34963.4,1
2026-01-18 01:51:53.973666,46.5,20.1,56.9,20961.1,1
2026-01-18 02:06:53.973666,82.9,42.9,78.4,22167.4,1
2026-01-18 02:21:53.973666,69.5,24.4,53.6,8964.5,1
2026-01-18 02:36:53.973666,76.3,1.0,77.3,5201.2,1
2026-01-18 02:51:53.973666,44.5,8.5,46.8,53683.6,2
2026-01-18 03:06:53.973666,69.2,20.8,48.6,30008.6,1
2026-01-18 03:21:53.973666,66.0,19.4,47.5,11008.8,1
2026-01-18 03:36:53.973666,76.4,24.3,77.0,48314.4,1
2026-01-18 03:51:53.973666,76.4,26.4,76.1,35585.0,0
2026-01-18 04:06:53.973666,73.8,23.6,77.4,39031.7,0
2026-01-18 04:21:53.973666,78.8,22.5,74.9,30937.5,0
2026-01-18 04:36:53.973666,71.0,1.3,71.4,21628.4,1
2026-01-18 04:51:53.973666,89.5,5.4,95.3,23718.7,2
2026-01-18 05:06:53.973666,69.3,26.9,72.0,20143.0,0
2026-01-18 05:21:53.973666,46.0,8.7,83.3,22616.6,2
2026-01-18 05:36:53.973666,79.4,20.9,73.3,28720.7,0
2026-01-18 05:51:53.973666,74.6,19.1,70.1,39133.9,0
2026-01-18 06:06:53.973666,63.8,21.9,74.6,22212.5,0
2026-01-18 06:21:53.973666,98.8,22.7,96.4,43122.3,2
2026-01-18 06:36:53.973666,61.1,23.9,70.4,37502.2,0
2026-01-18 06:51:53.973666,73.2,26.0,79.9,52881.3,1
2026-01-18 07:06:53.973666,62.7,22.1,78.6,33583.5,0
2026-01-18 07:21:53.973666,66.2,1.8,70.2,38497.7,1
2026-01-18 07:36:53.973666,93.5,9.8,89.4,80576.6,2
2026-01-18 07:51:53.973666,71.2,23.2,72.5,22476.8,0
2026-01-18 08:06:53.973666,90.8,26.1,75.4,24259.8,1
2026-01-18 08:21:53.973666,79.6,43.8,37.4,37766.3,1
2026-01-18 08:36:53.973666,78.2,14.3,82.8,87557.0,2
2026-01-18 08:51:53.973666,77.1,25.1,75.0,24014.9,0
2026-01-18 09:06:53.973666,64.2,18.9,71.2,37457.1,0
2026-01-18 09:21:53.973666,61.6,22.8,74.8,19808.9,0
2026-01-18 09:36:53.973666,60.9,21.9,74.5,13607.0,1
2026-01-18 09:51:53.973666,77.8,21.4,77.4,19119.4,0
2026-01-18 10:06:53.973666,92.2,22.8,79.4,7671.3,1
2026-01-18 10:21:53.973666,69.2,42.6,73.9,55642.9,1
2026-01-18 10:36:53.973666,30.7,29.2,76.3,5281.2,2
2026-01-18 10:51:53.973666,76.8,20.8,77.6,34359.1,0
2026-01-18 11:06:53.973666,91.5,25.9,86.1,73547.9,2
2026-01-18 11:21:53.973666,78.5,21.5,47.7,32950.8,1
2026-01-18 11:36:53.973666,42.4,37.3,91.2,12786.4,2
2026-01-18 11:51:53.973666,68.7,19.2,93.8,3346.4,1
2026-01-18 12:06:53.973666,68.4,25.0,74.3,23316.3,0
2026-01-18 12:21:53.973666,76.6,23.6,75.8,38876.9,0
2026-01-18 12:36:53.973666,92.9,26.5,77.3,56876.3,1
2026-01-18 12:51:53.973666,66.1,22.3,74.6,38477.8,0
2026-01-18 13:06:53.973666,87.8,2.9,91.2,6476.9,2
2026-01-18 13:21:53.973666,70.8,20.8,78.7,34123.9,0
2026-01-18 13:36:53.973666,67.4,21.7,71.0,35636.8,0
2026-01-18 13:51:53.973666,67.4,20.4,71.5,38707.9,0
2026-01-18 14:06:53.973666,32.0,36.5,72.6,35356.1,1
2026-01-18 14:21:53.973666,88.3,13.2,74.4,77500.7,2
2026-01-18 14:36:53.973666,60.7,18.8,79.1,7599.2,1
2026-01-18 14:51:53.973666,87.5,36.6,33.2,23044.0,2
2026-01-18 15:06:53.973666,78.2,18.9,38.2,33802.6,1
2026-01-18 15:21:53.973666,67.9,23.2,71.5,37580.5,0
2026-01-18 15:36:53.973666,68.1,21.1,76.5,19614.1,0
2026-01-18 15:51:53.973666,98.2,12.6,44.8,75098.5,2
2026-01-18 16:06:53.973666,74.3,23.7,74.0,22311.3,0
2026-01-18 16:21:53.973666,27.8,20.7,77.6,21670.7,1
2026-01-18 16:36:53.973666,41.0,21.8,79.0,14404.0,1
2026-01-18 16:51:53.973666,11.2,21.3,51.9,25848.5,1
2026-01-18 17:06:53.973666,29.7,10.1,34.3,22396.1,2
2026-01-18 17:21:53.973666,76.0,18.5,78.4,21550.0,0
2026-01-18 17:36:53.973666,68.6,25.7,70.8,31006.9,0
2026-01-18 17:51:53.973666,83.6,14.0,32.8,19793.6,2
2026-01-18 18:06:53.973666,64.1,2.2,76.0,35641.8,1
2026-01-18 18:21:53.973666,71.3,18.1,73.7,28667.1,0
2026-01-18 18:36:53.973666,76.9,25.0,79.8,31151.3,0
2026-01-18 18:51:53.973666,9.2,26.9,47.9,29922.1,1
2026-01-18 19:06:53.973666,82.8,24.6,96.2,23129.3,1
2026-01-18 19:21:53.973666,43.1,7.3,87.5,91454.4,2
2026-01-18 19:36:53.973666,66.9,25.3,70.9,33760.4,0
2026-01-18 19:51:53.973666,38.8,42.6,79.8,76436.5,2
2026-01-18 20:06:53.973666,66.1,19.7,94.5,4378.2,1
2026-01-18 20:21:53.973666,62.2,21.9,75.7,31403.9,0
2026-01-18 20:36:53.973666,79.6,24.4,77.9,19600.3,0
2026-01-18 20:51:53.973666,66.9,25.0,79.7,33479.4,0
2026-01-18 21:06:53.973666,63.0,27.0,76.3,19973.2,0
2026-01-18 21:21:53.973666,75.5,23.8,75.7,19911.8,0
2026-01-18 21:36:53.973666,75.8,23.9,78.0,35374.7,0
2026-01-18 21:51:53.973666,31.6,26.8,78.1,86012.0,1
2026-01-18 22:06:53.973666,67.1,25.6,78.5,35286.3,0
2026-01-18 22:21:53.973666,66.5,21.7,70.5,6539.1,1
2026-01-18 22:36:53.973666,61.9,14.0,45.7,22330.8,1
2026-01-18 22:51:53.973666,63.8,22.4,73.8,30533.8,0
2026-01-18 23:06:53.973666,63.9,19.7,75.6,5543.9,1
2026-01-18 23:21:53.973666,43.0,18.4,79.0,51170.6,1
2026-01-18 23:36:53.973666,86.8,25.1,22.3,3690.3,2
2026-01-18 23:51:53.973666,24.0,34.7,82.0,49685.0,2
2026-01-19 00:06:53.973666,79.8,19.3,74.9,39984.8,0
2026-01-19 00:21:53.973666,62.9,25.4,78.5,22254.7,0
2026-01-19 00:36:53.973666,74.2,26.6,65.2,5764.7,1
2026-01-19 00:51:53.973666,73.9,19.4,74.7,39467.1,0
2026-01-19 01:06:53.973666,76.9,26.3,87.9,30803.3,1
2026-01-19 01:21:53.973666,70.7,26.2,74.0,31565.8,0
2026-01-19 01:36:53.973666,68.3,22.2,72.4,35246.8,0
2026-01-19 01:51:53.973666,32.3,33.4,71.0,8208.4,2
2026-01-19 02:06:53.973666,64.4,18.1,78.4,20907.5,0
2026-01-19 02:21:53.973666,65.7,19.1,71.1,84333.5,1
2026-01-19 02:36:53.973666,61.7,23.7,80.0,24521.5,0
2026-01-19 02:51:53.973666,62.0,39.1,83.9,35652.3,1
2026-01-19 03:06:53.973666,79.5,42.2,29.2,35975.8,1
2026-01-19 03:21:53.973666,79.6,22.0,76.5,24734.6,0
2026-01-19 03:36:53.973666,86.2,0.4,78.4,19019.5,1
2026-01-19 03:51:53.973666,48.5,24.2,47.4,64203.6,2
2026-01-19 04:06:53.973666,47.5,43.1,24.9,24043.6,2
2026-01-19 04:21:53.973666,75.4,18.5,74.4,12813.5,1
2026-01-19 04:36:53.973666,87.4,29.9,21.6,66643.2,2
2026-01-19 04:51:53.973666,72.3,30.1,74.9,35674.1,1
2026-01-19 05:06:53.973666,99.2,1.7,77.4,20011.2,1
2026-01-19 05:21:53.973666,64.1,23.1,70.6,9474.9,1
2026-01-19 05:36:53.973666,12.9,22.5,78.1,30069.6,1
2026-01-19 05:51:53.973666,84.0,7.3,92.6,30236.2,2
2026-01-19 06:06:53.973666,11.0,21.9,77.5,30763.4,1
2026-01-19 06:21:53.973666,96.7,11.9,91.3,32672.0,2
2026-01-19 06:36:53.973666,0.4,26.7,71.1,20328.6,1
2026-01-19 06:51:53.973666,74.2,0.5,43.1,94794.8,2
2026-01-19 07:06:53.973666,65.8,21.3,87.0,57364.0,1
2026-01-19 07:21:53.973666,90.6,35.2,96.0,93664.2,2
2026-01-19 07:36:53.973666,97.7,21.0,71.4,76306.2,1
2026-01-19 07:51:53.973666,56.1,29.8,36.9,10066.7,2
2026-01-19 08:06:53.973666,66.8,23.5,22.7,51252.6,1
2026-01-19 08:21:53.973666,76.3,19.1,88.4,30815.2,1
2026-01-19 08:36:53.973666,62.1,21.4,75.4,37660.0,0
2026-01-19 08:51:53.973666,15.4,5.3,96.9,15186.5,2
2026-01-19 09:06:53.973666,99.7,35.8,78.3,20000.2,1
2026-01-19 09:21:53.973666,60.4,20.3,72.8,36627.3,0
2026-01-19 09:36:53.973666,84.0,26.7,78.6,20528.2,1
2026-01-19 09:51:53.973666,72.9,23.8,79.6,33426.5,0
2026-01-19 10:06:53.973666,89.2,42.3,31.9,62494.3,2
2026-01-19 10:21:53.973666,73.1,19.2,77.2,21867.8,0
2026-01-19 10:36:53.973666,70.5,25.7,72.6,24501.3,0
2026-01-19 10:51:53.973666,77.7,19.7,75.4,21375.1,0
2026-01-19 11:06:53.973666,65.8,20.4,79.0,30507.4,0
2026-01-19 11:21:53.973666,95.2,36.0,71.5,58653.1,2
2026-01-19 11:36:53.973666,83.2,39.5,92.1,23186.0,2
2026-01-19 11:51:53.973666,62.9,20.9,73.9,23290.1,0
2026-01-19 12:06:53.973666,74.7,19.3,76.5,36806.9,0
2026-01-19 12:21:53.973666,87.0,15.8,23.7,10722.4,2
2026-01-19 12:36:53.973666,86.7,1.3,74.0,4871.6,2
2026-01-19 12:51:53.973666,93.9,20.3,74.0,86800.0,1
2026-01-19 13:06:53.973666,73.6,22.2,79.9,35023.5,0
2026-01-19 13:21:53.973666,89.8,24.1,58.6,2168.9,2
2026-01-19 13:36:53.973666,69.5,19.9,76.2,35015.7,0
2026-01-19 13:51:53.973666,73.2,25.2,29.5,36953.1,1
2026-01-19 14:06:53.973666,79.8,30.1,73.2,74448.2,1
2026-01-19 14:21:53.973666,85.0,32.3,85.5,59159.0,2
2026-01-19 14:36:53.973666,73.8,24.5,78.3,78315.1,1
2026-01-19 14:51:53.973666,84.8,25.3,74.8,11204.7,1
2026-01-19 15:06:53.973666,63.8,24.2,38.1,56178.6,1
2026-01-19 15:21:53.973666,79.8,18.0,77.5,30096.9,0
2026-01-19 15:36:53.973666,88.8,8.5,100.0,1449.9,2
2026-01-19 15:51:53.973666,63.7,19.0,77.8,39357.8,0
2026-01-19 16:06:53.973666,73.8,21.3,76.0,24913.7,0
2026-01-19 16:21:53.973666,93.8,26.9,55.9,28536.7,1
2026-01-19 16:36:53.973666,79.4,24.1,72.9,12944.6,1
2026-01-19 16:51:53.973666,99.3,19.4,49.0,46400.1,2
2026-01-19 17:06:53.973666,66.1,5.5,97.5,98076.3,2
2026-01-19 17:21:53.973666,64.4,20.4,74.4,33450.2,0
2026-01-19 17:36:53.973666,96.8,4.4,78.6,15096.3,2
2026-01-19 17:51:53.973666,15.6,2.1,95.0,20914.7,2
2026-01-19 18:06:53.973666,66.1,23.1,71.6,25290.8,0
2026-01-19 18:21:53.973666,60.2,23.0,74.7,51301.1,1
2026-01-19 18:36:53.973666,48.4,22.1,71.9,28401.6,1
2026-01-19 18:51:53.973666,77.1,18.1,79.1,34115.9,0
2026-01-19 19:06:53.973666,69.6,21.1,72.2,27541.3,0
2026-01-19 19:21:53.973666,82.3,32.6,94.1,31003.4,2
2026-01-19 19:36:53.973666,8.5,25.0,92.6,66248.0,2
2026-01-19 19:51:53.973666,72.6,21.0,74.9,37818.0,0
2026-01-19 20:06:53.973666,93.6,23.7,98.7,35908.0,1
2026-01-19 20:21:53.973666,26.6,15.8,36.9,50249.4,2
2026-01-19 20:36:53.973666,78.2,23.2,84.0,22390.2,1
2026-01-19 20:51:53.973666,69.6,26.8,78.6,19595.8,0
2026-01-19 21:06:53.973666,76.1,21.9,76.1,38411.5,0
2026-01-19 21:21:53.973666,44.8,39.4,41.5,13636.8,2
2026-01-19 21:36:53.973666,57.2,40.2,76.7,58915.4,2
2026-01-19 21:51:53.973666,91.4,38.9,93.1,56838.0,2
2026-01-19 22:06:53.973666,76.7,21.5,79.3,38233.3,0
2026-01-19 22:21:53.973666,96.9,14.2,56.6,14498.3,2
2026-01-19 22:36:53.973666,70.2,20.5,72.7,21744.7,0
2026-01-19 22:51:53.973666,30.5,38.7,79.0,5558.0,2
2026-01-19 23:06:53.973666,6.5,8.3,20.8,78070.3,2
2026-01-19 23:21:53.973666,76.1,23.1,70.4,30958.4,0
2026-01-19 23:36:53.973666,14.6,38.5,75.0,79582.7,2
2026-01-19 23:51:53.973666,78.4,23.5,72.8,24491.3,0
2026-01-20 00:06:53.973666,72.6,21.6,71.1,39176.1,0
2026-01-20 00:21:53.973666,79.4,38.0,73.8,38625.1,1
2026-01-20 00:36:53.973666,91.1,31.7,20.4,11022.5,2
2026-01-20 00:51:53.973666,50.1,20.7,94.0,93440.0,2
2026-01-20 01:06:53.973666,99.4,1.7,87.8,71075.1,2
2026-01-20 01:21:53.973666,94.5,1.7,71.8,23017.9,1
2026-01-20 01:36:53.973666,68.1,38.1,79.5,34213.2,1
2026-01-20 01:51:53.973666,73.9,25.1,76.7,32522.0,0
2026-01-20 02:06:53.973666,48.6,11.6,87.0,4052.3,2
2026-01-20 02:21:53.973666,15.6,24.1,95.8,30230.7,1
2026-01-20 02:36:53.973666,79.9,24.6,77.9,19149.8,0
2026-01-20 02:51:53.973666,72.0,31.5,70.3,9053.6,1
2026-01-20 03:06:53.973666,55.4,40.1,95.2,8047.6,2
2026-01-20 03:21:53.973666,56.4,24.8,74.8,32380.6,1
2026-01-20 03:36:53.973666,76.3,24.6,71.1,24997.6,0
2026-01-20 03:51:53.973666,71.6,25.5,72.7,27643.5,0
2026-01-20 04:06:53.973666,69.6,25.1,79.8,38483.7,0
2026-01-20 04:21:53.973666,76.7,23.4,79.4,38931.0,0
2026-01-20 04:36:53.973666,12.4,42.6,74.7,84249.0,2
2026-01-20 04:51:53.973666,77.6,18.0,70.4,26381.2,0
2026-01-20 05:06:53.973666,72.1,21.4,79.2,37398.8,0
2026-01-20 05:21:53.973666,70.6,26.0,70.2,28168.7,0
2026-01-20 05:36:53.973666,79.5,8.3,86.0,3094.8,2
2026-01-20 05:51:53.973666,16.1,10.9,40.2,53526.6,2
2026-01-20 06:06:53.973666,73.1,0.6,77.6,29994.9,1
2026-01-20 06:21:53.973666,79.7,26.7,76.5,31460.7,0
2026-01-20 06:36:53.973666,67.3,18.0,89.5,39656.4,1
2026-01-20 06:51:53.973666,62.5,21.7,72.6,22821.0,0
2026-01-20 07:06:53.973666,4.4,26.1,73.7,32669.6,1
2026-01-20 07:21:53.973666,83.5,7.2,94.7,1438.9,2
2026-01-20 07:36:53.973666,89.2,37.4,74.7,15425.8,2
2026-01-20 07:51:53.973666,73.1,35.7,87.8,56938.8,2
2026-01-20 08:06:53.973666,28.0,25.9,92.4,28725.4,1
2026-01-20 08:21:53.973666,36.7,34.6,77.0,77459.6,2
2026-01-20 08:36:53.973666,64.4,21.0,79.6,35518.4,0
2026-01-20 08:51:53.973666,64.9,19.7,36.4,39119.1,1
2026-01-20 09:06:53.973666,68.1,18.6,72.0,20190.8,0
2026-01-20 09:21:53.973666,15.2,18.8,79.0,34181.2,1
2026-01-20 09:36:53.973666,97.0,21.5,46.1,44522.1,2
2026-01-20 09:51:53.973666,62.0,21.1,72.1,21074.1,0
2026-01-20 10:06:53.973666,13.3,37.2,31.2,37805.4,2
2026-01-20 10:21:53.973666,96.3,10.5,58.5,84924.4,2
2026-01-20 10:36:53.973666,61.7,13.2,22.7,48365.8,2
2026-01-20 10:51:53.973666,70.7,43.9,35.8,24299.5,1
2026-01-20 11:06:53.973666,65.0,26.0,78.0,25676.7,0
2026-01-20 11:21:53.973666,60.6,21.3,73.8,29280.9,0
2026-01-20 11:36:53.973666,13.9,44.8,21.4,17796.9,2
2026-01-20 11:51:53.973666,83.4,23.3,20.4,33378.1,1
2026-01-20 12:06:53.973666,62.9,26.8,74.6,34016.6,0
2026-01-20 12:21:53.973666,10.2,23.3,73.2,37743.6,1
2026-01-20 12:36:53.973666,8.6,2.2,67.7,36792.9,2
2026-01-20 12:51:53.973666,68.9,19.8,78.3,30939.3,0
2026-01-20 13:06:53.973666,5.6,39.6,77.9,52768.9,2
2026-01-20 13:21:53.973666,92.9,35.8,84.3,8120.1,2
2026-01-20 13:36:53.973666,66.3,21.1,79.6,25873.9,0
2026-01-20 13:51:53.973666,48.2,31.5,76.5,17009.0,2
2026-01-20 14:06:53.973666,65.9,18.6,39.3,35600.0,1
2026-01-20 14:21:53.973666,73.2,40.9,63.0,48778.4,2
2026-01-20 14:36:53.973666,78.8,19.2,71.7,38664.3,0
2026-01-20 14:51:53.973666,83.5,9.1,82.7,14431.3,2
2026-01-20 15:06:53.973666,83.7,19.4,38.7,76968.2,2
2026-01-20 15:21:53.973666,62.6,20.4,63.9,82860.7,1
2026-01-20 15:36:53.973666,29.0,5.9,82.9,43648.3,2
2026-01-20 15:51:53.973666,64.0,21.4,74.8,37692.1,0
2026-01-20 16:06:53.973666,76.3,18.3,77.8,33274.7,0
2026-01-20 16:21:53.973666,77.8,21.8,73.7,38617.4,0
2026-01-20 16:36:53.973666,61.9,25.7,74.9,27951.4,0
2026-01-20 16:51:53.973666,66.5,20.8,78.4,30945.3,0
2026-01-20 17:06:53.973666,99.8,31.3,82.3,1845.5,2
2026-01-20 17:21:53.973666,83.8,41.6,96.7,55743.5,2
2026-01-20 17:36:53.973666,73.4,25.3,75.5,39933.7,0
2026-01-20 17:51:53.973666,72.6,21.2,73.1,37373.3,0
2026-01-20 18:06:53.973666,61.1,23.0,73.1,31888.7,0
2026-01-20 18:21:53.973666,68.7,20.6,79.7,37786.5,0
2026-01-20 18:36:53.973666,60.8,41.1,73.8,29211.7,1
2026-01-20 18:51:53.973666,71.5,7.4,71.0,5380.3,1
2026-01-20 19:06:53.973666,44.8,34.0,39.0,75914.0,2
2026-01-20 19:21:53.973666,65.5,22.3,72.3,27242.7,0
2026-01-20 19:36:53.973666,60.6,42.1,36.5,37367.4,1
2026-01-20 19:51:53.973666,60.6,22.3,76.0,26406.2,0
2026-01-20 20:06:53.973666,68.8,19.6,51.3,25741.2,1
2026-01-20 20:21:53.973666,94.9,5.6,43.1,80137.6,2
2026-01-20 20:36:53.973666,71.8,25.8,86.1,6276.7,1
2026-01-20 20:51:53.973666,71.7,1.8,92.6,30363.7,1
2026-01-20 21:06:53.973666,64.7,25.3,75.2,38789.2,0
2026-01-20 21:21:53.973666,78.9,25.6,75.5,33081.5,0
2026-01-20 21:36:53.973666,47.3,22.6,71.4,26410.9,1
2026-01-20 21:51:53.973666,79.4,2.5,86.6,42675.0,2
2026-01-20 22:06:53.973666,61.6,25.5,75.2,37200.0,0
2026-01-20 22:21:53.973666,67.5,26.7,71.4,39537.7,0
2026-01-20 22:36:53.973666,89.4,19.8,98.6,63844.2,2
2026-01-20 22:51:53.973666,67.7,19.7,76.8,36207.2,0
2026-01-20 23:06:53.973666,18.8,37.7,99.7,34713.6,2
2026-01-20 23:21:53.973666,72.6,19.9,70.1,35463.8,0
2026-01-20 23:36:53.973666,76.2,19.6,70.1,32828.1,0
2026-01-20 23:51:53.973666,73.5,24.5,71.1,28998.1,0
2026-01-21 00:06:53.973666,70.6,24.1,71.2,39856.7,0
2026-01-21 00:21:53.973666,69.4,5.9,20.3,61718.3,2
